tweet_text,recipient,emotion,brand,tweet_length,lemmatized_review,emotion_code
"['first', 'apple', 'product', 'launch', 'plagued', 'twitter', 'stream', 'sxsw']",Apple,Neutral,Apple,16,first apple product launch plagued twitter stream sxsw,1
"['congrats', 'bernd', 'florian', 'user', 'launch', 'guguchu', 'ticket', 'terminal', 'iphone', 'app', 'ahead', 'sxsw', 'link']",iPad or iPhone App,Positive,Apple,20,congrats bernd florian user launch guguchu ticket terminal iphone app ahead sxsw link,2
"['line', 'buy', 'ipad', '2', 'stretch', '2', 'block', 'getting', 'one', 'today', 'sxsw']",none,Neutral,none,16,line buy ipad 2 stretch 2 block getting one today sxsw,1
"['start', 'compete', 'bigger', 'guy', 'like', 'google', 'checkins', 'pnid', 'sxsw']",Google,Positive,Google,14,start compete bigger guy like google checkins pnid sxsw,2
"['would', 'love', 'get', 'ipad2', 'apple', 'store', 'popping', 'downtown', 'tomorrow', 'lack', 'patience', 'sxsw', 'douchebaggery']",iPad,Positive,Apple,22,would love get ipad2 apple store popping downtown tomorrow lack patience sxsw douchebaggery,2
"['last', 'day', 'get', 'lp', 'austin', 'iphone', 'app', 'free', 'link', 'travel', 'sxsw']",none,Neutral,none,14,last day get lp austin iphone app free link travel sxsw,1
"['thrilled', 'former', 'chief', 'talent', 'officer', 'apple', 'gap', 'user', 'advisory', 'board', 'link', 'sxsw', 'sxswi', 'innotribe']",Apple,Positive,Apple,19,thrilled former chief talent officer apple gap user advisory board link sxsw sxswi innotribe,2
"['user', 'temp', 'store', '6th', 'amp', 'congress', 'sxsw', 'attendee', 'excuse', 'walking', 'around', 'ipad', '2', 'austin']",iPad,Positive,Apple,26,user temp store 6th amp congress sxsw attendee excuse walking around ipad 2 austin,2
"['memento', 'io', 'app', 'sale', '99å¢', 'sxsw', '\x89÷ý', 'wait', 'one', 'momento\x89û', 'let', 'social', 'medium', 'create', 'diary', 'link', 'iphone']",none,Neutral,none,24,memento io app sale 99å¢ sxsw ÷ý wait one momentoû let social medium create diary link iphone,1
"['contest', 'juan', 'winning', 'last', 'user', 'commuter', 'case', 'iphone', '4', '2', '50', 'gift', 'card', 'left', 'cbatsxsw', 'sxsw']",none,Neutral,none,21,contest juan winning last user commuter case iphone 4 2 50 gift card left cbatsxsw sxsw,1
"['congrats', 'kenny', 'enjoys', 'spanking', 'new', 'user', 'case', 'ipad', 'look', 'happy', 'sxsw', 'link']",iPad,Positive,Apple,23,congrats kenny enjoys spanking new user case ipad look happy sxsw link,2
"['congrats', 'kenny', 'enjoys', 'spanking', 'new', 'user', 'case', 'ipad', 'look', 'happy', 'sxsw', 'cbatsxsw', 'link']",iPad,Positive,Apple,23,congrats kenny enjoys spanking new user case ipad look happy sxsw cbatsxsw link,2
"['user', 'launch', 'circle', 'later', 'today', 'sxsw', 'got', 'love', 'sxsw', 'one', 'platform', 'everything', 'independent', 'film', 'innovative', 'tech']",none,Neutral,none,22,user launch circle later today sxsw got love sxsw one platform everything independent film innovative tech,1
"['user', 'launch', 'quotgroupon', 'living', 'socialtypequot', 'reward', 'sxsw', 'link', 'via', 'user']",none,Neutral,none,14,user launch quotgroupon living socialtypequot reward sxsw link via user,1
"['user', 'launch', 'quotgroupon', 'living', 'socialtypequot', 'reward', 'sxsw', 'link', 'user']",none,Neutral,none,13,user launch quotgroupon living socialtypequot reward sxsw link user,1
"['user', 'launch', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link', 'sxsw', 'via', 'user', 'interesting', 'jl']",none,Neutral,none,20,user launch social network called circle possibly today link sxsw via user interesting jl,1
"['gowalla', 'launch', 'quotgroupon', 'living', 'socialtypequot', 'reward', 'sxsw', 'link']",none,Neutral,none,11,gowalla launch quotgroupon living socialtypequot reward sxsw link,1
"['starting', 'make', 'google', 'cal', 'sxsw', 'really', 'excited', 'see', 'user', 'user', 'user', 'user']",none,Neutral,none,16,starting make google cal sxsw really excited see user user user user,1
"['guy', 'next', 'bathroom', 'prop', 'ipad', 'urinal', 'keep', 'using', 'going', 'people', 'serious', 'sxsw']",none,Positive,none,24,guy next bathroom prop ipad urinal keep using going people serious sxsw,2
"['guy', 'next', 'carefully', 'studying', 'quotbest', 'party', 'sxsw', '11quot', 'spreadsheet', 'made', 'ipad', 'ipad', '1', 'n00b']",none,Neutral,none,26,guy next carefully studying quotbest party sxsw 11quot spreadsheet made ipad ipad 1 n00b,1
"['user', 'open', 'temporary', 'store', 'sxsw', 'link', 'use', 'user', 'sxsw']",none,Neutral,none,14,user open temporary store sxsw link use user sxsw,1
"['early', 'purchase', 'ipad', '2', 'awesome', 'sweepstakes', 'giveaway', 'game', 'sxsw', 'detail', 'coming', 'soon']",iPad,Positive,Apple,19,early purchase ipad 2 awesome sweepstakes giveaway game sxsw detail coming soon,2
"['yet', 'see', 'someone', 'pc', 'dell', 'otherwise', 'sxsw', 'apple', 'macbook', 'pro', 'ipadssxsw']",Apple,Positive,Apple,20,yet see someone pc dell otherwise sxsw apple macbook pro ipadssxsw,2
"['user', 'sell', 'ipad', '2', 'sxsw', 'attendee', 'worked', 'sold']",iPad,Positive,Apple,13,user sell ipad 2 sxsw attendee worked sold,2
"['line', 'apple', 'ipad2', 'popup', 'store', '6th', 'amp', 'congress', 'warp', 'around', '5th', 'st', 'sxsw', 'link']",none,Neutral,none,19,line apple ipad2 popup store 6th amp congress warp around 5th st sxsw link,1
"['got', 'google', 'party', 'speakeasy', 'free', 'drink', 'food', 'coming', 'sxsw']",none,Neutral,none,15,got google party speakeasy free drink food coming sxsw,1
"['congrats', 'va', 'client', 'discovr', 'kicking', 'taking', 'name', 'link', 'hottest', 'music', 'app', 'sxsw', 'link']",none,Neutral,none,17,congrats va client discovr kicking taking name link hottest music app sxsw link,1
"['planning', 'wait', 'ipad2', 'sxsw', 'apple', 'store', 'get', 'infektd', 'might', 'player', 'crowd', 'link']",iPad,Positive,Apple,20,planning wait ipad2 sxsw apple store get infektd might player crowd link,2
"['serìá', 'cierto', 'rt', 'user', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'rwwtof6bcet', 'sxsw']",none,Neutral,none,17,serìá cierto rt user google launch major new social network called circle possibly today rwwtof6bcet sxsw,1
"['iphone', 'autocorrects', 'quotsxswquot', 'quotscarquot', 'foreshadowing', 'sxsw']",none,Neutral,none,8,iphone autocorrects quotsxswquot quotscarquot foreshadowing sxsw,1
"['released', 'today', 'user', 'spin', 'play', 'spin', 'magazine', 'ipad', 'app', 'download', '1st', 'issue', 'free', 'link', 'sxsw']",none,Neutral,none,18,released today user spin play spin magazine ipad app download 1st issue free link sxsw,1
"['quottattoo', 'ipadquot', 'chalked', 'pavement', 'mean', 'sxsw', 'applefanatic']",iPad,Positive,Apple,14,quottattoo ipadquot chalked pavement mean sxsw applefanatic,2
"['rt', 'user', 'bettercloud', 'sxsw', 'presenter', 'amp', 'austin', 'native', 'john', 'wiley', 'happens', 'chief', 'engineer', 'behind', 'google', 'search']",none,Neutral,none,21,rt user bettercloud sxsw presenter amp austin native john wiley happens chief engineer behind google search,1
"['ipod', 'rt', 'user', 'new', 'ubersocial', 'iphone', 'app', 'store', 'includes', 'uberguide', 'sxsw', 'cont', 'link']",none,Neutral,none,20,ipod rt user new ubersocial iphone app store includes uberguide sxsw cont link,1
"['sxsw', 'toolkit', 'laptopcharger', 'iphone', 'h2o', 'bike', 'amp', 'shade', 'walking', 'apple', 'ad', 'touch', 'rei', 'sxswtoolkit']",Apple,Positive,Apple,23,sxsw toolkit laptopcharger iphone h2o bike amp shade walking apple ad touch rei sxswtoolkit,2
"['cnet', 'story', 'apple', 'schooling', 'social', 'marketing', 'exec', 'sxsw', 'popup', 'ipad2', 'launch', 'link']",none,Neutral,none,18,cnet story apple schooling social marketing exec sxsw popup ipad2 launch link,1
"['totally', 'makeshift', 'apple', 'store', 'downtown', 'sxsw']",none,Neutral,none,9,totally makeshift apple store downtown sxsw,1
"['user', 'totally', 'digging', 'new', 'foursquare', 'iphone', 'time', 'sxsw', 'crap', 'rematch', 'austin', 'big', 'omaha']",iPad or iPhone App,Positive,Apple,20,user totally digging new foursquare iphone time sxsw crap rematch austin big omaha,2
"['user', 'totally', 'mean', 'number', 'company', 'seemed', 'offering', 'thing', 'sxsw', 'sad', 'apple', 'beat', 'give', 'guy']",Apple,Positive,Apple,26,user totally mean number company seemed offering thing sxsw sad apple beat give guy,2
"['quottouching', 'story', 'designing', 'magazine', 'ipad', 'touchingstories', 'tbwasxsw', 'sxsw']",none,Neutral,none,11,quottouching story designing magazine ipad touchingstories tbwasxsw sxsw,1
"['google', 'hotpot', 'quotnot', 'good', 'service', 'force', 'anywaysquot', 'sxsw']",Other Google product or service,Negative,,18,google hotpot quotnot good service force anywaysquot sxsw,0
"['google', 'hotpot', 'activity', 'map', 'week', 'austin', 'tx', 'sxsw', 'suxsw', 'link']",none,Neutral,none,14,google hotpot activity map week austin tx sxsw suxsw link,1
"['google', 'hotpot', 'sxsw', 'instant', 'rating', 'amp', 'review', 'via', 'place', 'social', 'sharing', 'etc', 'yelp', 'killer']",none,Neutral,none,16,google hotpot sxsw instant rating amp review via place social sharing etc yelp killer,1
"['google', 'hotpot', 'brings', 'netflixstyle', 'functionality', 'place', 'result', 'yelp', 'personality', 'bettersearch', 'sxsw']",none,Neutral,none,15,google hotpot brings netflixstyle functionality place result yelp personality bettersearch sxsw,1
"['google', 'hotpot', 'demo', 'sxsw', 'seems', 'whole', 'lot', 'like', 'yelp', 'innovate', 'left', 'outa', 'game', 'show', 'heat', 'maps2', 'link']",none,Neutral,none,25,google hotpot demo sxsw seems whole lot like yelp innovate left outa game show heat maps2 link,1
"['google', 'hotpot', 'anyone', 'used', 'sxsw']",none,Neutral,none,7,google hotpot anyone used sxsw,1
"['google', 'hotpot', 'new', 'app', 'let', 'u', 'people', 'rate', 'guess', 'logical', 'business', 'progression', 'marissagoogle', 'sxsw']",Other Google product or service,Positive,,24,google hotpot new app let u people rate guess logical business progression marissagoogle sxsw,2
"['google', 'hotpot', 'rate', 'restaurant', 'get', 'personalized', 'recos', 'eat', 'um', 'think', 'foursquare', 'yelp', 'etc', 'covered', 'already', 'sxsw']",Other Google product or service,Positive,,22,google hotpot rate restaurant get personalized recos eat um think foursquare yelp etc covered already sxsw,2
"['google', 'hotpot', 'yelp', 'killer', 'impressive', 'integration', 'personalized', 'recommendation', 'really', 'fast', 'user', 'sxsw']",Other Google product or service,Positive,,14,google hotpot yelp killer impressive integration personalized recommendation really fast user sxsw,2
"['5', 'straight', 'day', 'ipad', 'sxsw', 'welcome', 'change', 'flip', 'fashion', 'mag', 'printisnotdead', 'digitalblasphemy']",none,Neutral,none,22,5 straight day ipad sxsw welcome change flip fashion mag printisnotdead digitalblasphemy,1
"['look', 'transit', 'info', 'u', 'canada', 'gtfs', 'citygoround', 'transit', 'developer', 'google', 'group', 'sxsw', 'transitapps']",none,Neutral,none,17,look transit info u canada gtfs citygoround transit developer google group sxsw transitapps,1
"['sxsw', 'metricsdrivendesign', 'wrote', 'response', 'exactly', 'regard', 'speaker', 'google', 'reference', 'uidesignguidecom', 'search', 'blog', 'response']",none,Neutral,none,17,sxsw metricsdrivendesign wrote response exactly regard speaker google reference uidesignguidecom search blog response,1
"['sound', 'intriguing', 'rt', 'user', 'lot', 'chatter', 'around', 'google', 'new', 'social', 'network', 'circle', 'sxsw', 'kek']",Other Google product or service,Positive,,15,sound intriguing rt user lot chatter around google new social network circle sxsw kek,2
"['google', 'introducing', 'checkin', 'status', 'reward', 'sxsw', 'mobile', 'link']",none,Positive,none,15,google introducing checkin status reward sxsw mobile link,2
"['crowd', 'control', 'apple', 'pop', 'sxsw', 'link']",none,Neutral,none,9,crowd control apple pop sxsw link,1
"['distrub', 'circle', 'rt', 'user', 'launching', 'product', 'sxsw', 'dancing', 'today', 'link']",none,Neutral,none,18,distrub circle rt user launching product sxsw dancing today link,1
"['industry', 'party', 'gsdm', 'google', 'grand', 'affair', 'sxsw']",Google,Positive,Google,10,industry party gsdm google grand affair sxsw,2
"['got', 'lost', 'trying', 'fond', 'apple', 'store', 'austin', 'user', 'instead', 'sxsw']",none,Neutral,none,14,got lost trying fond apple store austin user instead sxsw,1
"['ipad', 'thing', 'addition', 'place', 'print', 'user', 'cut', 'sxsw', 'b', 'newsapps', 'panel']",iPad,Positive,Apple,24,ipad thing addition place print user cut sxsw b newsapps panel,2
"['apple', 'rent', 'retail', 'space', 'downtown', 'austin', 'sxsw', 'link', 'must', 'avoid', '3block', 'radius', 'tomorrow', 'via', 'user']",Apple,Neutral,Apple,16,apple rent retail space downtown austin sxsw link must avoid 3block radius tomorrow via user,1
"['ipad', '2', 'get', 'temporary', 'apple', 'store', 'sxsw', 'link', 'apple', 'applestore', 'ipad2', 'sxsw', 'verizon']",none,Neutral,none,14,ipad 2 get temporary apple store sxsw link apple applestore ipad2 sxsw verizon,1
"['apple', 'set', 'temporary', 'store', 'ipad2', 'link', 'lil', 'jealous', 'sxsw', 'user', 'user', 'user']",iPad,Positive,Apple,16,apple set temporary store ipad2 link lil jealous sxsw user user user,2
"['first', 'shot', 'wipad', '2', 'sxsw', 'link']",none,Neutral,none,7,first shot wipad 2 sxsw link,1
"['sxsw', 'letshookup', 'user', 'quotwe', 'want', 'google', 'nonprofitsquot']",none,Neutral,none,11,sxsw letshookup user quotwe want google nonprofitsquot,1
"['attending', 'sxsw', 'want', 'explore', 'austin', 'check', 'user', 'austin', 'link', 'via', 'user']",none,Neutral,none,19,attending sxsw want explore austin check user austin link via user,1
"['perfect', 'attention', 'detail', 'rt', 'user', 'google', 'recreated', 'code', 'pacman', 'doodle', 'original', 'bug', 'included', 'sxsw', 'googledoodles']",Google,Negative,Google,20,perfect attention detail rt user google recreated code pacman doodle original bug included sxsw googledoodles,0
"['better', 'sweet', 'new', 'ipad', 'time', 'sxsw']",iPad,Positive,Apple,12,better sweet new ipad time sxsw,2
"['sxsw', 'bettercloud', 'computing', 'insight', 'google', 'user', 'quotwe', 'benefit', 'data', 'center', 'economy', 'scale', 'continual', 'improvementsquot', 'pgi']",none,Positive,none,18,sxsw bettercloud computing insight google user quotwe benefit data center economy scale continual improvementsquot pgi,2
"['design', 'pattern', 'user', 'engagement', 'sxsw', 'interested', 'hear', 'google', 'say', 'subject', 'sxsw', 'makinggamesbetter']",none,Neutral,none,21,design pattern user engagement sxsw interested hear google say subject sxsw makinggamesbetter,1
"['iphone', 'battery', 'die', 'noo', 'sxsw']",none,Neutral,none,7,iphone battery die noo sxsw,1
"['iphone', 'battery', 'going', 'quickly', 'guy', 'behind', 'let', 'borrow', 'portable', 'charger', 'want', 'one', 'link', 'sxsw']",iPhone,Negative,Apple,19,iphone battery going quickly guy behind let borrow portable charger want one link sxsw,0
"['iphone', 'battery', 'maintenance', 'fine', 'art', 'sxsw']",none,Neutral,none,9,iphone battery maintenance fine art sxsw,1
"['louis', 'vuitton', 'iphone', 'app', 'called', 'amble', 'digitalluxury', 'sxsw']",none,Neutral,none,10,louis vuitton iphone app called amble digitalluxury sxsw,1
"['google', 'actually', 'official', 'death', 'policy', 'one', 'via', 'user', 'digitaldeath', 'sxsw']",none,Neutral,none,17,google actually official death policy one via user digitaldeath sxsw,1
"['stuck', 'inthat', 'long', 'line', 'apple', 'store', 'come', 'check', 'u', 'next', 'block', 'across', 'driskill', 'apple', 'sxsw', 'wam']",none,Neutral,none,27,stuck inthat long line apple store come check u next block across driskill apple sxsw wam,1
"['stumbling', 'around', 'lost', 'sxsw', 'stay', 'contact', 'group', 'user', 'iphone', 'application', 'link']",iPad or iPhone App,Positive,Apple,19,stumbling around lost sxsw stay contact group user iphone application link,2
"['stupid', 'sxsw', 'find', 'mac', 'game', 'link', 'via', 'ipad', '1amp2', 'link']",none,Neutral,none,22,stupid sxsw find mac game link via ipad 1amp2 link,1
"['stupid', 'find', 'sxsw', 'mac', 'link', 'special', 'price', 'game', 'mac']",none,Neutral,none,19,stupid find sxsw mac link special price game mac,1
"['startup', 'need', 'android', 'developer', 'sxsw']",none,Neutral,none,8,startup need android developer sxsw,1
"['82', 'future', 'tablet', 'buyer', 'say', 'choose', 'apple', 'ipad', 'see', 'popup', 'store', 'sxsw', 'link']",iPad,Positive,Apple,16,82 future tablet buyer say choose apple ipad see popup store sxsw link,2
